timestamp,accel_x,accel_y,accel_z,omega_x,omega_y,omega_z,mag_x,mag_y,mag_z,roll,pitch,yaw,volt_main,pressure,temperature,elevator,aileron,rudder_l,rudder_r,state,opmode
26583,-20,-37,2038,3,1,0,0,0,0,104,-144,13243,1419,618,3049,0,0,0,0,0,2
26701,-18,-39,2041,5,2,0,0,0,0,104,-143,13244,1421,635,3049,0,0,0,0,0,2
26798,-21,-40,2042,3,-2,0,0,0,0,104,-144,13244,1422,643,3048,0,0,0,0,0,2
26887,-19,-39,2041,5,0,0,0,0,0,104,-145,13244,1423,656,3049,0,0,0,0,0,2
26983,-21,-37,2040,4,1,0,0,0,0,104,-145,13243,1421,662,3049,0,0,0,0,0,2
27102,-18,-37,2038,3,0,0,0,0,0,103,-145,13242,1422,622,3049,0,0,0,0,0,2
27198,-21,-36,2042,2,4,0,0,0,0,104,-146,13242,1421,651,3049,0,0,0,0,0,2
27288,-19,-37,2043,2,0,0,0,0,0,104,-146,13240,1420,643,3048,0,0,0,0,0,2
27384,-19,-39,2040,2,0,0,0,0,0,104,-147,13238,1421,634,3048,0,0,0,0,0,2
27502,-19,-38,2042,1,0,0,0,0,0,104,-147,13237,1418,655,3048,0,0,0,0,0,2
27592,-21,-38,2041,1,1,0,0,0,0,103,-148,13238,1421,639,3048,0,0,0,0,0,2
27689,-17,-39,2043,2,-1,0,0,0,0,103,-148,13238,1422,645,3048,0,0,0,0,0,2
27784,-20,-37,2039,3,3,0,0,0,0,104,-146,13235,1422,644,3047,0,0,0,0,0,2
27880,-21,-37,2040,2,-5,0,0,0,0,105,-146,13235,1417,634,3047,0,0,0,0,0,2
27993,-23,-42,2039,3,-1,0,0,0,0,104,-146,13233,1421,630,3047,0,0,0,0,0,2
28089,-18,-40,2044,2,6,0,0,0,0,106,-147,13232,1422,619,3046,0,0,0,0,0,2
28185,-21,-43,2040,5,0,0,0,0,0,106,-147,13233,1421,617,3046,0,0,0,0,0,2
28281,-18,-39,2045,4,-1,0,0,0,0,105,-146,13231,1421,638,3046,0,0,0,0,0,2
28393,-18,-35,2039,5,3,0,0,0,0,104,-146,13231,1421,660,3045,0,0,0,0,0,2
28489,-19,-40,2041,-1,0,0,0,0,0,105,-146,13231,1421,660,3045,0,0,0,0,0,2
28585,-21,-40,2041,3,0,0,0,0,0,104,-146,13232,1423,637,3045,0,0,0,0,0,2
28681,-18,-37,2041,7,1,0,0,0,0,104,-146,13234,1421,692,3045,0,0,0,0,0,2
28794,-20,-35,2039,5,4,0,0,0,0,104,-145,13236,1422,700,3044,0,0,0,0,0,2
28890,-19,-40,2042,4,1,0,0,0,0,104,-145,13238,1422,695,3044,0,0,0,0,0,2
28986,-18,-38,2043,3,-5,0,0,0,0,104,-146,13240,1419,702,3043,0,0,0,0,0,2
29088,-19,-41,2042,5,-2,0,0,0,0,105,-146,13242,1421,693,3043,0,0,0,0,0,2
29194,-20,-40,2041,0,1,0,0,0,0,105,-145,13244,1421,681,3042,0,0,0,0,0,2
29290,-21,-38,2039,4,-2,0,0,0,0,105,-146,13245,1419,678,3042,0,0,0,0,0,2
29386,-21,-38,2038,2,0,0,0,0,0,104,-145,13247,1422,683,3041,0,0,0,0,0,2
29488,-14,-36,2043,3,5,0,0,0,0,104,-146,13249,1419,686,3041,0,0,0,0,0,2
29594,-27,-39,2041,1,-1,0,0,0,0,103,-146,13250,1421,698,3042,0,0,0,0,0,2
29690,-21,-39,2038,5,4,0,0,0,0,105,-147,13252,1421,689,3042,0,0,0,0,0,2
29793,-16,-39,2041,3,-1,0,0,0,0,105,-147,13253,1422,693,3043,0,0,0,0,0,2
29889,-19,-41,2040,1,0,0,0,0,0,105,-147,13254,1423,681,3044,0,0,0,0,0,2
29994,-19,-40,2045,2,0,0,0,0,0,104,-147,13255,1421,653,3044,0,0,0,0,0,2
30091,-22,-40,2040,2,2,0,0,0,0,105,-147,13257,1421,693,3044,0,0,0,0,0,2
30193,-20,-37,2041,5,1,0,0,0,0,105,-147,13258,1421,668,3044,0,0,0,0,0,2
30289,-37,-38,2012,-8,-14,3,0,0,0,92,-165,13256,1422,676,3044,0,0,0,0,0,2
30395,-12,-42,2041,17,0,0,0,0,0,81,-170,13253,1421,686,3043,0,0,0,0,0,2
30491,-15,-50,2050,17,0,0,0,0,0,104,-150,13252,1421,708,3042,0,0,0,0,0,2
30593,-18,-31,2036,6,0,1,0,0,0,105,-147,13250,1419,677,3042,0,0,0,0,0,2
30689,-20,-39,2026,11,5,0,0,0,0,104,-145,13248,1422,703,3041,0,0,0,0,0,2
30795,-22,-38,2045,0,2,0,0,0,0,103,-148,13246,1421,701,3040,0,0,0,0,0,2
30897,-12,-36,2047,1,-2,0,0,0,0,103,-148,13244,1421,693,3040,0,0,0,0,0,2
30993,-24,-43,2043,4,0,0,0,0,0,102,-148,13241,1419,710,3039,0,0,0,0,0,2
31089,-16,-40,2042,0,0,0,0,0,0,101,-148,13238,1419,719,3038,0,0,0,0,0,2
31196,-14,-37,2041,1,2,0,0,0,0,102,-147,13236,1422,747,3038,0,0,0,0,0,2
31298,-21,-41,2044,5,-1,0,0,0,0,103,-147,13233,1421,723,3038,0,0,0,0,0,2
31394,-19,-42,2042,6,2,0,0,0,0,102,-148,13230,1422,705,3038,0,0,0,0,0,2
31490,-15,-36,2043,2,2,0,0,0,0,100,-148,13227,1421,1054,3039,0,0,0,0,0,2
31596,-14,-36,2046,3,0,0,0,0,0,99,-148,13226,1423,1114,3039,0,0,0,0,0,2
31698,-24,-41,2038,5,0,0,0,0,0,100,-148,13224,1421,1097,3039,0,0,0,0,0,2
31794,-19,-37,2043,-2,-2,0,0,0,0,100,-148,13222,1421,1117,3039,0,0,0,0,0,2
31891,-17,-35,2039,6,0,0,0,0,0,99,-149,13222,1424,1108,3038,0,0,0,0,0,2
31987,-17,-39,2041,3,-2,0,0,0,0,100,-149,13222,1421,1112,3037,0,0,0,0,0,2
32099,-21,-41,2039,21,2,0,0,0,0,101,-149,13222,1421,1110,3038,0,0,0,0,0,2
32195,-18,-49,2045,14,2,0,0,0,0,100,-147,13223,1421,1100,3039,0,0,0,0,0,2
32291,-24,-44,2038,20,0,0,0,0,0,98,-146,13224,1421,1086,3041,0,0,0,0,0,2
32387,-21,-36,2045,16,0,0,0,0,0,95,-141,13224,1422,1085,3041,0,0,0,0,0,2
32499,0,-20,2033,-7,9,0,0,0,0,95,-138,13223,1421,1056,3043,0,0,0,0,0,2
32595,-28,-50,2046,6,2,0,0,0,0,94,-139,13220,1426,1035,3044,0,0,0,0,0,2
32692,-14,-44,2045,11,-2,0,0,0,0,94,-139,13221,1422,1080,3045,0,0,0,0,0,2
32788,-20,-30,2046,5,-2,0,0,0,0,93,-138,13220,1421,1052,3047,0,0,0,0,0,2
32900,-13,-33,2039,2,0,0,0,0,0,94,-137,13218,1420,999,3047,0,0,0,0,0,2
32996,-19,-35,2045,1,0,0,0,0,0,93,-137,13218,1422,1026,3048,0,0,0,0,0,2
33092,-17,-37,2038,3,-1,0,0,0,0,93,-138,13218,1421,1009,3049,0,0,0,0,0,2
33188,-19,-31,2038,3,2,0,0,0,0,94,-138,13217,1421,973,3049,0,0,0,0,0,2
33300,-14,-43,2044,0,0,0,0,0,0,95,-140,13216,1422,969,3049,0,0,0,0,0,2
33397,-27,-39,2038,0,1,0,0,0,0,96,-143,13214,1421,994,3049,0,0,0,0,0,2
33493,-16,-34,2043,4,-1,0,0,0,0,95,-142,13214,1421,995,3050,0,0,0,0,0,2
33589,-15,-35,2040,-4,3,0,0,0,0,95,-143,13216,1422,964,3051,0,0,0,0,0,2
33701,-27,-47,2041,0,0,0,0,0,0,96,-146,13216,1422,976,3051,0,0,0,0,0,2
33797,-15,-34,2039,7,-2,0,0,0,0,95,-144,13216,1422,983,3052,0,0,0,0,0,2
33893,-9,-23,2037,1,0,0,0,0,0,94,-142,13217,1417,968,3052,0,0,0,0,0,2
33989,-23,-48,2043,-2,2,0,0,0,0,95,-144,13217,1421,962,3053,0,0,0,0,0,2
34101,-22,-42,2041,7,-3,0,0,0,0,96,-146,13217,1420,956,3053,0,0,0,0,0,2
34197,-9,-27,2039,2,0,0,0,0,0,95,-145,13213,1422,996,3053,0,0,0,0,0,2
34293,-21,-41,2042,-2,2,0,0,0,0,96,-147,13211,1421,955,3054,0,0,0,0,0,2
34389,-26,-51,2043,4,0,0,0,0,0,97,-149,13210,1421,963,3054,0,0,0,0,0,2
34501,-26,-56,2042,9,-4,0,0,0,0,96,-147,13211,1421,959,3055,0,0,0,0,0,2
34598,1,12,2055,15,-1,0,0,0,0,92,-139,13212,1417,926,3056,0,0,0,0,0,2
34693,-31,-82,2055,9,-1,0,0,0,0,93,-141,13211,1420,937,3056,0,0,0,0,0,2
34789,-6,-17,2027,0,-3,0,0,0,0,92,-139,13212,1422,927,3057,0,0,0,0,0,2
34902,-30,-47,2044,-9,5,0,0,0,0,92,-139,13215,1422,925,3058,0,0,0,0,0,2
34998,-6,-29,2035,2,-2,0,0,0,0,92,-139,13216,1423,918,3059,0,0,0,0,0,2
35094,-24,-39,2050,1,0,0,0,0,0,92,-139,13217,1421,897,3060,0,0,0,0,0,2
35190,-15,-39,2038,6,-3,0,0,0,0,93,-139,13216,1421,908,3061,0,0,0,0,0,2
35302,-20,-39,2039,2,1,0,0,0,0,93,-139,13214,1421,897,3062,0,0,0,0,0,2
35398,-17,-35,2044,2,0,0,0,0,0,93,-139,13214,1421,883,3063,0,0,0,0,0,2
35494,-14,-34,2039,1,0,0,0,0,0,92,-139,13215,1422,871,3064,0,0,0,0,0,2
35590,-18,-38,2042,3,0,0,0,0,0,92,-139,13214,1422,870,3065,0,0,0,0,0,2
35703,-16,-32,2040,0,0,0,0,0,0,92,-138,13212,1419,880,3065,0,0,0,0,0,2
35799,-16,-38,2040,4,0,0,0,0,0,92,-138,13212,1421,859,3066,0,0,0,0,0,2
35895,-18,-38,2043,6,2,0,0,0,0,92,-139,13213,1424,833,3068,0,0,0,0,0,2
35990,-20,-36,2038,4,0,0,0,0,0,93,-139,13212,1422,844,3069,0,0,0,0,0,2
36087,-18,-39,2043,3,0,0,0,0,0,93,-139,13210,1421,821,3069,0,0,0,0,0,2
36198,-14,-35,2041,3,-2,0,0,0,0,94,-139,13209,1421,841,3070,0,0,0,0,0,2
36295,-20,-36,2041,1,1,0,0,0,0,93,-140,13208,1422,852,3070,0,0,0,0,0,2
36391,-16,-41,2045,3,1,0,0,0,0,93,-140,13208,1421,837,3071,0,0,0,0,0,2
36487,-17,-32,2040,3,0,0,0,0,0,92,-140,13207,1421,826,3072,0,0,0,0,0,2
36599,-18,-38,2042,4,0,0,0,0,0,92,-139,13206,1426,821,3072,0,0,0,0,0,2
36695,-13,-37,2041,2,2,0,0,0,0,92,-139,13206,1421,809,3073,0,0,0,0,0,2
36791,-24,-35,2039,3,-2,0,0,0,0,92,-139,13207,1421,830,3073,0,0,0,0,0,2
36881,-15,-37,2041,2,0,0,0,0,0,92,-140,13209,1420,789,3073,0,0,0,0,0,2
37000,-18,-43,2043,4,0,0,0,0,0,93,-140,13209,1419,786,3073,0,0,0,0,0,2
37095,-16,-29,2038,2,-1,0,0,0,0,92,-139,13211,1421,802,3073,0,0,0,0,0,2
37191,-17,-40,2042,0,-1,0,0,0,0,92,-139,13211,1421,840,3072,0,0,0,0,0,2
37282,-16,-33,2040,4,-1,0,0,0,0,93,-139,13209,1421,818,3072,0,0,0,0,0,2
37400,-21,-37,2039,0,0,0,0,0,0,93,-140,13206,1418,817,3072,0,0,0,0,0,2
37496,-15,-37,2042,4,-1,0,0,0,0,94,-140,13206,1421,815,3073,0,0,0,0,0,2
37592,-25,-39,2040,2,4,0,0,0,0,95,-140,13206,1421,793,3073,0,0,0,0,0,2
37682,-15,-36,2041,3,0,0,0,0,0,95,-140,13205,1421,804,3075,0,0,0,0,0,2
37800,-17,-34,2041,1,0,0,0,0,0,94,-140,13203,1421,777,3076,0,0,0,0,0,2
37896,-18,-36,2042,4,0,0,0,0,0,93,-140,13203,1426,743,3077,0,0,0,0,0,2
37992,-16,-38,2042,3,0,0,0,0,0,93,-140,13204,1421,401,3077,0,0,0,0,0,2
38082,-21,-35,2040,4,1,0,0,0,0,96,-139,13204,1421,406,3078,0,0,0,0,0,2
38201,-17,-32,2040,4,1,0,0,0,0,95,-139,13204,1421,403,3079,0,0,0,0,0,2
38296,-18,-37,2042,2,0,0,0,0,0,95,-139,13202,1421,412,3080,0,0,0,0,0,2
38386,-18,-36,2040,2,0,0,0,0,0,95,-139,13202,1420,395,3081,0,0,0,0,0,2
38483,-20,-38,2042,3,0,0,0,0,0,95,-140,13201,1422,391,3082,0,0,0,0,0,2
38601,-15,-32,2041,3,0,0,0,0,0,94,-139,13200,1415,331,3083,0,0,0,0,0,2
38697,-16,-43,2042,2,0,0,0,0,0,94,-139,13201,1422,334,3084,0,0,0,0,0,2
38787,-23,-38,2041,6,0,0,0,0,0,94,-139,13201,1421,315,3085,0,0,0,0,0,2
38883,-16,-30,2039,3,0,0,0,0,0,93,-137,13201,1421,310,3085,0,0,0,0,0,2
39001,-15,-26,2040,2,0,0,0,0,0,93,-136,13201,1421,337,3085,0,0,0,0,0,2
39097,-16,-42,2041,0,1,0,0,0,0,93,-137,13202,1421,325,3086,0,0,0,0,0,2
39187,-19,-42,2040,1,1,0,0,0,0,93,-139,13204,1421,299,3086,0,0,0,0,0,2
39284,-22,-33,2037,4,0,0,0,0,0,93,-139,13204,1416,300,3087,0,0,0,0,0,2
39402,-11,-31,2038,0,3,0,0,0,0,93,-140,13205,1422,287,3088,0,0,0,0,0,2
39492,-24,-43,2038,-2,3,0,0,0,0,96,-143,13205,1421,281,3089,0,0,0,0,0,2
39588,-24,-47,2043,3,0,0,0,0,0,97,-146,13205,1421,270,3089,0,0,0,0,0,2
39684,-21,-42,2045,8,-2,0,0,0,0,97,-145,13206,1421,278,3091,0,0,0,0,0,2
39802,-15,-34,2042,6,-1,0,0,0,0,96,-140,13208,1421,273,3092,0,0,0,0,0,2
39892,-10,-21,2033,2,0,0,0,0,0,94,-138,13209,1426,268,3092,0,0,0,0,0,2
39988,-20,-38,2034,0,2,0,0,0,0,94,-139,13209,1421,301,3093,0,0,0,0,0,2
40084,-24,-44,2041,2,1,0,0,0,0,95,-142,13210,1422,269,3094,0,0,0,0,0,2
40202,-19,-39,2038,5,0,0,0,0,0,96,-143,13211,1422,265,3094,0,0,0,0,0,2
40292,-18,-35,2039,4,0,0,0,0,0,96,-142,13212,1421,255,3095,0,0,0,0,0,2
40388,-19,-35,2040,3,4,0,0,0,0,97,-141,13212,1421,244,3095,0,0,0,0,0,2
40484,-18,-37,2043,3,0,0,0,0,0,96,-141,13213,1419,240,3095,0,0,0,0,0,2
40603,-14,-34,2041,0,0,0,0,0,0,97,-141,13214,1420,238,3095,0,0,0,0,0,2
40692,-21,-41,2041,0,3,0,0,0,0,97,-143,13214,1421,278,3096,0,0,0,0,0,2
40788,-20,-42,2042,3,0,0,0,0,0,97,-143,13215,1421,265,3096,0,0,0,0,0,2
40885,-20,-39,2041,5,-1,0,0,0,0,96,-143,13215,1421,251,3096,0,0,0,0,0,2
40987,-13,-26,2043,3,0,0,0,0,0,96,-141,13216,1421,256,3095,0,0,0,0,0,2
41092,-19,-39,2045,0,1,0,0,0,0,95,-141,13216,1422,224,3095,0,0,0,0,0,2
41189,-19,-42,2042,2,1,0,0,0,0,96,-143,13217,1421,267,3094,0,0,0,0,0,2
41285,-18,-38,2046,5,0,0,0,0,0,96,-142,13217,1423,261,3094,0,0,0,0,0,2
41387,-15,-33,2043,4,0,0,0,0,0,97,-140,13217,1421,269,3094,0,0,0,0,0,2
41494,-18,-35,2043,2,0,0,0,0,0,96,-141,13218,1421,232,3093,0,0,0,0,0,2
41589,-13,-35,2042,0,0,0,0,0,0,96,-142,13218,1417,271,3092,0,0,0,0,0,2
41686,-21,-39,2042,-1,1,0,0,0,0,97,-144,13218,1421,241,3092,0,0,0,0,0,2
41788,-23,-46,2046,3,-1,0,0,0,0,98,-146,13218,1419,219,3093,0,0,0,0,0,2
41894,-16,-35,2042,6,0,0,0,0,0,98,-145,13219,1419,234,3093,0,0,0,0,0,2
41990,-14,-30,2040,2,1,0,0,0,0,98,-144,13219,1421,236,3094,0,0,0,0,0,2
42092,-20,-47,2042,0,1,0,0,0,0,98,-146,13219,1421,220,3095,0,0,0,0,0,2
42188,-23,-41,2043,5,-1,0,0,0,0,98,-146,13219,1421,250,3096,0,0,0,0,0,2
42294,-14,-28,2041,5,-2,0,0,0,0,98,-144,13220,1421,226,3097,0,0,0,0,0,2
42390,-14,-32,2041,0,3,0,0,0,0,99,-145,13220,1423,208,3098,0,0,0,0,0,2
42492,-21,-49,2042,0,2,0,0,0,0,100,-148,13220,1421,363,3098,0,0,0,0,0,2
42588,-24,-42,2043,5,0,0,0,0,0,100,-149,13220,1415,187,3099,0,0,0,0,0,2
42695,-16,-34,2039,0,0,0,0,0,0,99,-147,13220,1421,186,3099,0,0,0,0,0,2
42790,-16,-35,2042,1,1,0,0,0,0,99,-147,13221,1422,175,3100,0,0,0,0,0,2
42893,-22,-42,2041,4,2,0,0,0,0,99,-148,13221,1419,140,3101,0,0,0,0,0,2
42989,-19,-41,2041,5,0,0,0,0,0,99,-148,13221,1422,145,3102,0,0,0,0,0,2
43095,-7,-42,2051,-15,-8,0,0,0,0,97,-153,13221,1421,141,3103,0,0,0,0,0,2
43192,-33,-50,2038,3,-14,0,0,0,0,82,-148,13220,1421,163,3104,0,0,0,0,0,2
43294,20,23,2056,0,34,0,0,0,0,59,-122,13220,1421,143,3104,0,0,0,0,0,2
43389,-16,-63,2055,-10,8,0,0,0,0,47,-115,13215,1421,130,3104,0,0,0,0,0,2
43496,-1,40,2005,-109,44,4,0,0,0,27,-82,13216,1422,133,3104,0,0,0,0,0,2
43598,3,-28,2064,-76,-14,3,0,0,0,59,-128,13214,1421,117,3105,0,0,0,0,0,2
43693,-42,-31,2028,0,-20,2,0,0,0,77,-127,13212,1421,83,3105,0,0,0,0,0,2
43790,-10,-8,2046,9,-5,1,0,0,0,80,-137,13210,1422,114,3105,0,0,0,0,0,2
43896,-3,-49,2055,35,-33,0,0,0,0,65,-135,13210,1420,120,3105,0,0,0,0,0,2
43999,-5,-32,2046,5,5,0,0,0,0,65,-129,13210,1421,116,3105,0,0,0,0,0,2
44094,0,-43,2049,8,-35,0,0,0,0,45,-120,13211,1421,104,3106,0,0,0,0,0,2
44190,0,-17,2042,62,-18,0,0,0,0,35,-107,13212,1421,108,3106,0,0,0,0,0,2
44297,-24,-49,2038,-6,35,0,0,0,0,58,-115,13211,1421,121,3106,0,0,0,0,0,2
44398,-11,-37,2039,25,-52,5,0,0,0,49,-106,13212,1421,117,3107,0,0,0,0,0,2
44495,14,-69,2076,-135,65,4,0,0,0,58,-205,13214,1421,101,3107,0,0,0,0,0,2
44591,-3,-51,2049,14,-30,1,0,0,0,67,-164,13208,1421,113,3108,0,0,0,0,0,2
44687,-25,-68,2049,235,-88,-5,0,0,0,46,-168,13205,1421,101,3108,0,0,0,0,0,2
44799,0,-45,2045,-82,-5,0,0,0,0,40,-136,13203,1421,103,3108,0,0,0,0,0,2
44895,-6,-44,2039,22,8,3,0,0,0,54,-137,13202,1417,93,3108,0,0,0,0,0,2
44991,-12,-27,2038,-53,9,1,0,0,0,65,-119,13199,1423,79,3109,0,0,0,0,0,2
45087,-10,-26,2044,66,-26,-1,0,0,0,70,-120,13199,1421,102,3109,0,0,0,0,0,2
45200,-8,-10,2032,0,26,0,0,0,0,71,-131,13198,1421,101,3109,0,0,0,0,0,2
45295,-29,-71,2045,-47,21,0,0,0,0,70,-145,13197,1411,93,3109,0,0,0,0,0,2
45392,-11,-13,2035,11,6,0,0,0,0,72,-113,13196,1421,89,3110,0,0,0,0,0,2
45488,-28,20,2045,64,1,40,0,0,0,80,-89,13201,1422,67,3111,0,0,0,0,0,2
45600,-13,-18,2032,34,-18,0,0,0,0,60,-119,13217,1421,96,3112,0,0,0,0,0,2
45696,-23,-37,2033,-8,11,1,0,0,0,69,-131,13217,1421,67,3112,0,0,0,0,0,2
45792,-17,-41,2044,-7,2,0,0,0,0,71,-131,13217,1421,45,3113,0,0,0,0,0,2
46096,-47,-23,2020,-32,3,6,0,0,0,36,-120,13219,1421,57,3115,0,0,0,0,0,2
46192,7,-40,2054,21,56,-2,0,0,0,65,-132,13216,1421,43,3115,0,0,0,0,0,2
46288,-10,-44,2042,5,-40,1,0,0,0,41,-144,13218,1421,39,3115,0,0,0,0,0,2
46400,-3,-43,2045,-25,-13,0,0,0,0,25,-152,13218,1421,43,3116,0,0,0,0,0,2
46497,2,-44,2039,-37,13,1,0,0,0,39,-159,13216,1422,37,3116,0,0,0,0,0,2
46593,-2,-43,2041,-5,1,0,0,0,0,27,-163,13213,1424,31,3116,0,0,0,0,0,2
46689,-8,-49,2044,5,-23,2,0,0,0,28,-163,13208,1421,46,3116,0,0,0,0,0,2
46801,-3,-46,2038,3,-6,0,0,0,0,25,-158,13204,1417,25,3117,0,0,0,0,0,2
46897,-3,-34,2037,-20,-14,0,0,0,0,16,-164,13200,1421,50,3117,0,0,0,0,0,2
46993,-1,-35,2039,21,0,0,0,0,0,20,-157,13197,1421,52,3117,0,0,0,0,0,2
47089,-2,-40,2036,-20,-1,0,0,0,0,25,-152,13195,1420,48,3118,0,0,0,0,0,2
47201,-3,-39,2040,-27,14,0,0,0,0,13,-173,13193,1421,17,3119,0,0,0,0,0,2
47297,-4,-50,2046,37,10,0,0,0,0,23,-173,13189,1415,48,3119,0,0,0,0,0,2
47393,-8,-33,2038,3,0,0,0,0,0,26,-171,13189,1421,10,3119,0,0,0,0,0,2
47490,0,-58,2042,-33,-9,2,0,0,0,6,-193,13189,1421,-26,3120,0,0,0,0,0,2
47602,-2,-61,2047,59,21,-2,0,0,0,15,-191,13186,1422,-11,3122,0,0,0,0,0,2
47697,1,-43,2046,63,52,-3,0,0,0,30,-160,13182,1422,-23,3122,0,0,0,0,0,2
47793,-24,-30,2033,-17,7,0,0,0,0,63,-143,13179,1421,-32,3123,0,0,0,0,0,2
47890,-14,-36,2040,2,-2,0,0,0,0,64,-142,13178,1421,-4,3123,0,0,0,0,0,2
48002,-2,-34,2032,6,12,0,0,0,0,62,-145,13178,1421,5,3123,0,0,0,0,0,2
48098,-22,-37,2047,-6,30,0,0,0,0,64,-142,13178,1418,-15,3123,0,0,0,0,0,2
48194,-14,-30,2041,0,-1,0,0,0,0,65,-142,13180,1421,-35,3123,0,0,0,0,0,2
48290,-9,-36,2043,6,-12,0,0,0,0,67,-142,13180,1421,-1,3124,0,0,0,0,0,2
48402,-15,-35,2046,-3,4,0,0,0,0,66,-144,13180,1420,-28,3124,0,0,0,0,0,2
48498,5,-20,2040,-2,13,0,0,0,0,72,-151,13178,1421,-20,3125,0,0,0,0,0,2
48594,-39,-58,2053,-15,6,0,0,0,0,78,-167,13178,1414,-16,3124,0,0,0,0,0,2
48691,-17,-56,2015,0,3,0,0,0,0,82,-170,13177,1421,-51,3125,0,0,0,0,0,2
48803,5,0,2054,0,-2,0,0,0,0,80,-171,13177,1421,-45,3125,0,0,0,0,0,2
48899,-10,-59,2063,-18,-84,9,0,0,0,72,-176,13179,1419,-56,3126,0,0,0,0,0,2
48995,3,-20,2038,20,37,-1,0,0,0,82,-167,13179,1422,-52,3126,0,0,0,0,0,2
49091,-22,-48,2045,25,11,1,0,0,0,67,-189,13182,1422,-64,3126,0,0,0,0,0,2
49181,-19,-65,2033,-13,36,0,0,0,0,60,-199,13179,1421,-77,3128,0,0,0,0,0,2
49299,-1,-39,2047,-5,11,0,0,0,0,66,-183,13177,1421,-81,3128,0,0,0,0,0,2
49395,-11,-54,2046,2,-1,1,0,0,0,57,-185,13177,1422,-48,3128,0,0,0,0,0,2
49485,-16,-46,2039,8,3,0,0,0,0,62,-185,13176,1422,-68,3128,0,0,0,0,0,2
49581,-23,-53,2042,-26,3,0,0,0,0,70,-197,13175,1421,-54,3128,0,0,0,0,0,2
49699,-7,-43,2040,9,15,0,0,0,0,67,-191,13174,1421,-39,3127,0,0,0,0,0,2
49795,-16,-47,2042,7,-8,0,0,0,0,66,-185,13173,1421,-34,3127,0,0,0,0,0,2
49885,-8,-59,2049,-5,3,0,0,0,0,58,-199,13171,1421,-57,3127,0,0,0,0,0,2
49981,-12,-50,2040,14,-5,0,0,0,0,59,-205,13169,1421,-35,3127,0,0,0,0,0,2
50100,-10,-49,2041,-2,3,0,0,0,0,56,-202,13168,1421,-33,3128,0,0,0,0,0,2
50196,-16,-51,2040,24,4,0,0,0,0,63,-198,13167,1421,-65,3128,0,0,0,0,0,2
50286,-10,-41,2040,-2,-8,0,0,0,0,58,-192,13167,1418,-72,3128,0,0,0,0,0,2
50382,-13,-48,2041,3,-1,0,0,0,0,56,-201,13167,1421,-80,3129,0,0,0,0,0,2
50499,-11,-39,2039,0,-3,0,0,0,0,62,-193,13166,1421,-77,3130,0,0,0,0,0,2
50590,-17,-43,2038,-12,0,0,0,0,0,76,-196,13165,1421,-71,3130,0,0,0,0,0,2
50686,-12,-41,2043,24,-25,0,0,0,0,77,-193,13164,1422,-91,3131,0,0,0,0,0,2
50782,-16,-47,2042,8,4,0,0,0,0,68,-184,13165,1421,-96,3131,0,0,0,0,0,2
50900,-13,-46,2042,5,9,0,0,0,0,64,-186,13166,1420,-133,3131,0,0,0,0,0,2
50990,-10,-37,2046,-10,-9,0,0,0,0,86,-175,13163,1420,-110,3131,0,0,0,0,0,2
51086,-15,-38,2041,9,0,0,0,0,0,85,-176,13163,1422,-116,3132,0,0,0,0,0,2
51189,-18,-44,2039,5,0,0,0,0,0,85,-176,13163,1423,-89,3133,0,0,0,0,0,2
51301,-17,-44,2044,5,0,0,0,0,0,85,-177,13163,1421,-156,3134,0,0,0,0,0,2
51392,-15,-39,2044,2,6,0,0,0,0,86,-177,13161,1421,-95,3135,0,0,0,0,0,2
51488,-19,-43,2043,0,-1,-65,0,0,0,89,-176,13157,1421,-100,3136,0,0,0,0,0,2
51584,-47,-6,2060,83,17,-70,0,0,0,96,-138,13084,1421,-134,3136,0,0,0,0,0,2
51696,-78,-136,2506,234,7,-25,0,0,0,138,0,13065,1419,-135,3136,0,0,0,0,0,2
51792,-26,14,2102,308,-101,29,0,0,0,57,353,13099,1421,-130,3136,0,0,0,0,0,2
51888,-194,45,2225,453,68,185,0,0,0,148,659,13135,1421,-96,3137,0,0,0,0,0,2
51984,-201,300,1745,263,92,-139,0,0,0,254,952,13246,1421,-139,3138,0,0,0,0,0,2
52096,-20,213,1921,77,-267,-142,0,0,0,169,1036,13161,1419,-143,3138,0,0,0,0,0,2
52192,-5,299,2004,-13,-86,-203,0,0,0,-105,1102,12978,1421,-138,3139,0,0,0,0,0,2
52288,72,320,1965,-34,-252,-61,0,0,0,-343,1108,12918,1420,-142,3139,0,0,0,0,0,2
52384,227,238,2085,-360,-388,176,0,0,0,-548,953,13005,1421,-124,3140,0,0,0,0,0,2
52497,-3,187,2351,-844,47,227,0,0,0,-1058,342,13336,1421,-145,3140,0,0,0,0,0,2
52593,68,60,2103,-1138,374,65,0,0,0,-902,-566,13516,1421,-147,3140,0,0,0,0,0,2
52688,5,-181,1867,-928,147,87,0,0,0,-542,-1622,13550,1419,-141,3140,0,0,0,0,0,2
52790,18,-298,1901,-345,27,301,0,0,0,-389,-2205,13647,1421,-136,3140,0,0,0,0,0,2
52887,-82,-583,2008,-304,177,482,0,0,0,-268,-2454,14034,1421,-183,3140,0,0,0,0,0,2
52993,-66,-677,2163,735,22,720,0,0,0,183,-2234,14648,1421,-114,3140,0,0,0,0,0,2
